[2026-03-22 09:08:57] bot started | dry_run=True
[2026-03-22 09:16:54] no signal | equity=100.00 cash=100.00
[2026-03-22 09:16:58] no entry | slug=btc-updown-5m-1774142100 reason=too_early_in_market secs_left=181.900896 up=0.525 down=0.475
[2026-03-22 09:16:58] no signal | equity=100.00 cash=100.00
[2026-03-22 09:17:02] no entry | slug=btc-updown-5m-1774142100 reason=too_early_in_market secs_left=178.027647 up=0.525 down=0.475
[2026-03-22 09:17:02] no signal | equity=100.00 cash=100.00
[2026-03-22 09:17:06] no entry | slug=btc-updown-5m-1774142100 reason=too_early_in_market secs_left=174.146164 up=0.525 down=0.475
[2026-03-22 09:17:06] no signal | equity=100.00 cash=100.00
[2026-03-22 09:17:10] no entry | slug=btc-updown-5m-1774142100 reason=too_early_in_market secs_left=170.261793 up=0.525 down=0.475
[2026-03-22 09:17:10] no signal | equity=100.00 cash=100.00
[2026-03-22 09:17:14] no entry | slug=btc-updown-5m-1774142100 reason=too_early_in_market secs_left=166.387672 up=0.525 down=0.475
[2026-03-22 09:17:14] no signal | equity=100.00 cash=100.00
[2026-03-22 09:17:18] no entry | slug=btc-updown-5m-1774142100 reason=too_early_in_market secs_left=162.502379 up=0.525 down=0.475
[2026-03-22 09:17:18] no signal | equity=100.00 cash=100.00
[2026-03-22 09:17:22] no entry | slug=btc-updown-5m-1774142100 reason=too_early_in_market secs_left=158.618116 up=0.525 down=0.475
[2026-03-22 09:17:22] no signal | equity=100.00 cash=100.00
[2026-03-22 09:17:25] no entry | slug=btc-updown-5m-1774142100 reason=too_early_in_market secs_left=154.726831 up=0.525 down=0.475
[2026-03-22 09:17:25] no signal | equity=100.00 cash=100.00
[2026-03-22 09:17:29] no entry | slug=btc-updown-5m-1774142100 reason=too_early_in_market secs_left=150.840436 up=0.525 down=0.475
[2026-03-22 09:17:29] no signal | equity=100.00 cash=100.00
[2026-03-22 09:17:33] no entry | slug=btc-updown-5m-1774142100 reason=too_early_in_market secs_left=146.868137 up=0.525 down=0.475
[2026-03-22 09:17:33] no signal | equity=100.00 cash=100.00
[2026-03-22 09:17:37] no entry | slug=btc-updown-5m-1774142100 reason=too_early_in_market secs_left=142.991889 up=0.525 down=0.475
[2026-03-22 09:17:37] no signal | equity=100.00 cash=100.00
[2026-03-22 09:17:41] no entry | slug=btc-updown-5m-1774142100 reason=too_early_in_market secs_left=139.100611 up=0.525 down=0.475
[2026-03-22 09:17:41] no signal | equity=100.00 cash=100.00
[2026-03-22 09:17:45] no entry | slug=btc-updown-5m-1774142100 reason=too_early_in_market secs_left=135.225755 up=0.525 down=0.475
[2026-03-22 09:17:45] no signal | equity=100.00 cash=100.00
[2026-03-22 09:17:49] no entry | slug=btc-updown-5m-1774142100 reason=too_early_in_market secs_left=131.339797 up=0.525 down=0.475
[2026-03-22 09:17:49] no signal | equity=100.00 cash=100.00
[2026-03-22 09:17:53] no entry | slug=btc-updown-5m-1774142100 reason=ofi_not_extreme_0.421 secs_left=127.465836 up=0.525 down=0.475
[2026-03-22 09:17:53] no signal | equity=100.00 cash=100.00
[2026-03-22 09:17:57] no entry | slug=btc-updown-5m-1774142100 reason=ofi_not_extreme_0.411 secs_left=123.578073 up=0.525 down=0.475
[2026-03-22 09:17:57] no signal | equity=100.00 cash=100.00
[2026-03-22 09:18:01] no entry | slug=btc-updown-5m-1774142100 reason=ofi_not_extreme_0.427 secs_left=119.617095 up=0.525 down=0.475
[2026-03-22 09:18:01] no signal | equity=100.00 cash=100.00
[2026-03-22 09:18:04] no entry | slug=btc-updown-5m-1774142100 reason=ofi_not_extreme_0.533 secs_left=115.730469 up=0.525 down=0.475
[2026-03-22 09:18:04] no signal | equity=100.00 cash=100.00
[2026-03-22 09:18:08] no entry | slug=btc-updown-5m-1774142100 reason=ofi_not_extreme_0.533 secs_left=111.84114 up=0.525 down=0.475
[2026-03-22 09:18:08] no signal | equity=100.00 cash=100.00
[2026-03-22 09:18:12] no entry | slug=btc-updown-5m-1774142100 reason=ofi_not_extreme_0.633 secs_left=107.962794 up=0.525 down=0.475
[2026-03-22 09:18:12] no signal | equity=100.00 cash=100.00
[2026-03-22 09:18:16] no entry | slug=btc-updown-5m-1774142100 reason=ofi_not_extreme_0.654 secs_left=104.081029 up=0.525 down=0.475
[2026-03-22 09:18:16] no signal | equity=100.00 cash=100.00
[2026-03-22 09:18:20] no entry | slug=btc-updown-5m-1774142100 reason=ofi_not_extreme_0.658 secs_left=100.196566 up=0.525 down=0.475
[2026-03-22 09:18:20] no signal | equity=100.00 cash=100.00
[2026-03-22 09:18:24] no entry | slug=btc-updown-5m-1774142100 reason=ofi_not_extreme_0.649 secs_left=96.313592 up=0.525 down=0.475
[2026-03-22 09:18:24] no signal | equity=100.00 cash=100.00
[2026-03-22 09:18:28] no entry | slug=btc-updown-5m-1774142100 reason=ofi_not_extreme_0.669 secs_left=92.286923 up=0.525 down=0.475
[2026-03-22 09:18:28] no signal | equity=100.00 cash=100.00
[2026-03-22 09:18:32] no entry | slug=btc-updown-5m-1774142100 reason=ofi_not_extreme_0.599 secs_left=88.41056 up=0.525 down=0.475
[2026-03-22 09:18:32] no signal | equity=100.00 cash=100.00
[2026-03-22 09:18:36] no entry | slug=btc-updown-5m-1774142100 reason=ofi_not_extreme_0.582 secs_left=84.45811 up=0.525 down=0.475
[2026-03-22 09:18:36] no signal | equity=100.00 cash=100.00
[2026-03-22 09:18:40] no entry | slug=btc-updown-5m-1774142100 reason=ofi_not_extreme_0.579 secs_left=80.576085 up=0.525 down=0.475
[2026-03-22 09:18:40] no signal | equity=100.00 cash=100.00
[2026-03-22 09:18:43] no entry | slug=btc-updown-5m-1774142100 reason=ofi_not_extreme_0.599 secs_left=76.708108 up=0.525 down=0.475
[2026-03-22 09:18:43] no signal | equity=100.00 cash=100.00
[2026-03-22 09:18:47] no entry | slug=btc-updown-5m-1774142100 reason=ofi_not_extreme_0.621 secs_left=72.838606 up=0.525 down=0.475
[2026-03-22 09:18:47] no signal | equity=100.00 cash=100.00
[2026-03-22 09:18:51] no entry | slug=btc-updown-5m-1774142100 reason=ofi_not_extreme_0.647 secs_left=68.753014 up=0.465 down=0.535
[2026-03-22 09:18:51] no signal | equity=100.00 cash=100.00
[2026-03-22 09:18:55] no entry | slug=btc-updown-5m-1774142100 reason=ofi_not_extreme_0.674 secs_left=64.870823 up=0.465 down=0.535
[2026-03-22 09:18:55] no signal | equity=100.00 cash=100.00
[2026-03-22 09:18:59] no entry | slug=btc-updown-5m-1774142100 reason=ofi_not_extreme_0.710 secs_left=60.99483 up=0.465 down=0.535
[2026-03-22 09:18:59] no signal | equity=100.00 cash=100.00
[2026-03-22 09:18:59] EVENT INTERRUPT: OFI=0.71 Vol=$3088386 -> forcing fast poll
[2026-03-22 09:19:02] no entry | slug=btc-updown-5m-1774142100 reason=velocity_not_confirmed_up_0.0000 secs_left=57.983795 up=0.465 down=0.535
[2026-03-22 09:19:02] no signal | equity=100.00 cash=100.00
[2026-03-22 09:19:02] EVENT INTERRUPT: OFI=0.73 Vol=$3558469 -> forcing fast poll
[2026-03-22 09:19:05] no entry | slug=btc-updown-5m-1774142100 reason=ofi_not_extreme_0.698 secs_left=54.992565 up=0.465 down=0.535
[2026-03-22 09:19:05] no signal | equity=100.00 cash=100.00
[2026-03-22 09:19:06] EVENT INTERRUPT: OFI=0.71 Vol=$3080485 -> forcing fast poll
[2026-03-22 09:19:08] no entry | slug=btc-updown-5m-1774142100 reason=ofi_not_extreme_0.714 secs_left=51.986448 up=0.465 down=0.535
[2026-03-22 09:19:08] no signal | equity=100.00 cash=100.00
[2026-03-22 09:19:08] EVENT INTERRUPT: OFI=0.71 Vol=$3106636 -> forcing fast poll
[2026-03-22 09:19:11] no entry | slug=btc-updown-5m-1774142100 reason=ofi_not_extreme_0.718 secs_left=48.998194 up=0.465 down=0.535
[2026-03-22 09:19:11] no signal | equity=100.00 cash=100.00
[2026-03-22 09:19:11] EVENT INTERRUPT: OFI=0.72 Vol=$3024887 -> forcing fast poll
[2026-03-22 09:19:14] no entry | slug=btc-updown-5m-1774142100 reason=velocity_not_confirmed_up_0.0001 secs_left=45.990007 up=0.465 down=0.535
[2026-03-22 09:19:14] no signal | equity=100.00 cash=100.00
[2026-03-22 09:19:14] EVENT INTERRUPT: OFI=0.79 Vol=$7597541 -> forcing fast poll
[2026-03-22 09:19:17] no entry | slug=btc-updown-5m-1774142100 reason=velocity_not_confirmed_up_0.0000 secs_left=42.989895 up=0.465 down=0.535
[2026-03-22 09:19:17] no signal | equity=100.00 cash=100.00
[2026-03-22 09:19:17] EVENT INTERRUPT: OFI=0.76 Vol=$9393412 -> forcing fast poll
[2026-03-22 09:19:20] no entry | slug=btc-updown-5m-1774142100 reason=too_late_in_market secs_left=39.981439 up=0.465 down=0.535
[2026-03-22 09:19:20] no signal | equity=100.00 cash=100.00
[2026-03-22 09:19:20] EVENT INTERRUPT: OFI=0.74 Vol=$9876956 -> forcing fast poll
[2026-03-22 09:19:23] no entry | slug=btc-updown-5m-1774142100 reason=too_late_in_market secs_left=36.989588 up=0.465 down=0.535
[2026-03-22 09:19:23] no signal | equity=100.00 cash=100.00
[2026-03-22 09:19:23] EVENT INTERRUPT: OFI=0.75 Vol=$10181895 -> forcing fast poll
[2026-03-22 09:19:26] no entry | slug=btc-updown-5m-1774142100 reason=too_late_in_market secs_left=33.986992 up=0.465 down=0.535
[2026-03-22 09:19:26] no signal | equity=100.00 cash=100.00
[2026-03-22 09:19:26] EVENT INTERRUPT: OFI=0.75 Vol=$10360240 -> forcing fast poll
[2026-03-22 09:19:29] no entry | slug=btc-updown-5m-1774142100 reason=too_late_in_market secs_left=30.974914 up=0.465 down=0.535
[2026-03-22 09:19:29] no signal | equity=100.00 cash=100.00
[2026-03-22 09:19:29] EVENT INTERRUPT: OFI=0.75 Vol=$10356945 -> forcing fast poll
[2026-03-22 09:19:32] no entry | slug=btc-updown-5m-1774142100 reason=too_late_in_market secs_left=27.99245 up=0.465 down=0.535
[2026-03-22 09:19:32] no signal | equity=100.00 cash=100.00
[2026-03-22 09:19:32] EVENT INTERRUPT: OFI=0.73 Vol=$10656920 -> forcing fast poll
[2026-03-22 09:19:35] no entry | slug=btc-updown-5m-1774142100 reason=too_late_in_market secs_left=24.99528 up=0.465 down=0.535
[2026-03-22 09:19:35] no signal | equity=100.00 cash=100.00
[2026-03-22 09:19:35] EVENT INTERRUPT: OFI=0.73 Vol=$10779042 -> forcing fast poll
[2026-03-22 09:19:38] no entry | slug=btc-updown-5m-1774142100 reason=too_late_in_market secs_left=21.992116 up=0.465 down=0.535
[2026-03-22 09:19:38] no signal | equity=100.00 cash=100.00
[2026-03-22 09:19:38] EVENT INTERRUPT: OFI=0.73 Vol=$10953441 -> forcing fast poll
[2026-03-22 09:19:41] no entry | slug=btc-updown-5m-1774142100 reason=too_late_in_market secs_left=18.989358 up=0.465 down=0.535
[2026-03-22 09:19:41] no signal | equity=100.00 cash=100.00
[2026-03-22 09:19:45] no entry | slug=btc-updown-5m-1774142100 reason=too_late_in_market secs_left=15.096601 up=0.465 down=0.535
[2026-03-22 09:19:45] no signal | equity=100.00 cash=100.00
[2026-03-22 09:19:45] EVENT INTERRUPT: OFI=0.70 Vol=$11645421 -> forcing fast poll
[2026-03-22 09:19:48] no entry | slug=btc-updown-5m-1774142100 reason=too_late_in_market secs_left=12.098388 up=0.465 down=0.535
[2026-03-22 09:19:48] no signal | equity=100.00 cash=100.00
[2026-03-22 09:19:48] EVENT INTERRUPT: OFI=0.71 Vol=$11774216 -> forcing fast poll
[2026-03-22 09:19:51] no entry | slug=btc-updown-5m-1774142100 reason=too_late_in_market secs_left=9.094406 up=0.465 down=0.535
[2026-03-22 09:19:51] no signal | equity=100.00 cash=100.00
[2026-03-22 09:19:55] no entry | slug=btc-updown-5m-1774142100 reason=too_late_in_market secs_left=5.20697 up=0.465 down=0.535
[2026-03-22 09:19:55] no signal | equity=100.00 cash=100.00
[2026-03-22 09:19:59] no entry | slug=btc-updown-5m-1774142100 reason=too_late_in_market secs_left=1.325344 up=0.465 down=0.535
[2026-03-22 09:19:59] no signal | equity=100.00 cash=100.00
[2026-03-22 09:20:02] market switched => btc-updown-5m-1774142400
[2026-03-22 09:20:03] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=297.435049 up=0.505 down=0.495
[2026-03-22 09:20:03] no signal | equity=100.00 cash=100.00
[2026-03-22 09:20:07] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=293.541262 up=0.505 down=0.495
[2026-03-22 09:20:07] no signal | equity=100.00 cash=100.00
[2026-03-22 09:20:11] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=289.581861 up=0.505 down=0.495
[2026-03-22 09:20:11] no signal | equity=100.00 cash=100.00
[2026-03-22 09:20:14] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=285.668877 up=0.505 down=0.495
[2026-03-22 09:20:14] no signal | equity=100.00 cash=100.00
[2026-03-22 09:20:18] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=281.785609 up=0.505 down=0.495
[2026-03-22 09:20:18] no signal | equity=100.00 cash=100.00
[2026-03-22 09:20:22] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=277.827398 up=0.485 down=0.515
[2026-03-22 09:20:22] no signal | equity=100.00 cash=100.00
[2026-03-22 09:20:26] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=273.934898 up=0.485 down=0.515
[2026-03-22 09:20:26] no signal | equity=100.00 cash=100.00
[2026-03-22 09:20:30] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=270.054387 up=0.485 down=0.515
[2026-03-22 09:20:30] no signal | equity=100.00 cash=100.00
[2026-03-22 09:20:34] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=266.175997 up=0.485 down=0.515
[2026-03-22 09:20:34] no signal | equity=100.00 cash=100.00
[2026-03-22 09:20:38] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=262.228754 up=0.485 down=0.515
[2026-03-22 09:20:38] no signal | equity=100.00 cash=100.00
[2026-03-22 09:20:42] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=258.333527 up=0.485 down=0.515
[2026-03-22 09:20:42] no signal | equity=100.00 cash=100.00
[2026-03-22 09:20:46] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=254.441856 up=0.485 down=0.515
[2026-03-22 09:20:46] no signal | equity=100.00 cash=100.00
[2026-03-22 09:20:50] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=250.555597 up=0.485 down=0.515
[2026-03-22 09:20:50] no signal | equity=100.00 cash=100.00
[2026-03-22 09:20:53] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=246.66409 up=0.485 down=0.515
[2026-03-22 09:20:53] no signal | equity=100.00 cash=100.00
[2026-03-22 09:20:57] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=242.789843 up=0.485 down=0.515
[2026-03-22 09:20:57] no signal | equity=100.00 cash=100.00
[2026-03-22 09:21:01] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=238.900148 up=0.485 down=0.515
[2026-03-22 09:21:01] no signal | equity=100.00 cash=100.00
[2026-03-22 09:21:05] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=235.012121 up=0.485 down=0.515
[2026-03-22 09:21:05] no signal | equity=100.00 cash=100.00
[2026-03-22 09:21:09] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=231.113649 up=0.485 down=0.515
[2026-03-22 09:21:09] no signal | equity=100.00 cash=100.00
[2026-03-22 09:21:13] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=227.228687 up=0.485 down=0.515
[2026-03-22 09:21:13] no signal | equity=100.00 cash=100.00
[2026-03-22 09:21:17] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=223.338559 up=0.485 down=0.515
[2026-03-22 09:21:17] no signal | equity=100.00 cash=100.00
[2026-03-22 09:21:21] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=219.444376 up=0.485 down=0.515
[2026-03-22 09:21:21] no signal | equity=100.00 cash=100.00
[2026-03-22 09:21:25] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=215.552162 up=0.485 down=0.515
[2026-03-22 09:21:25] no signal | equity=100.00 cash=100.00
[2026-03-22 09:21:28] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=211.682959 up=0.485 down=0.515
[2026-03-22 09:21:28] no signal | equity=100.00 cash=100.00
[2026-03-22 09:21:32] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=207.780718 up=0.485 down=0.515
[2026-03-22 09:21:32] no signal | equity=100.00 cash=100.00
[2026-03-22 09:21:36] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=203.900811 up=0.485 down=0.515
[2026-03-22 09:21:36] no signal | equity=100.00 cash=100.00
[2026-03-22 09:21:40] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=199.947359 up=0.485 down=0.515
[2026-03-22 09:21:40] no signal | equity=100.00 cash=100.00
[2026-03-22 09:21:44] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=196.061408 up=0.485 down=0.515
[2026-03-22 09:21:44] no signal | equity=100.00 cash=100.00
[2026-03-22 09:21:48] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=192.180097 up=0.485 down=0.515
[2026-03-22 09:21:48] no signal | equity=100.00 cash=100.00
[2026-03-22 09:21:52] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=188.214624 up=0.485 down=0.515
[2026-03-22 09:21:52] no signal | equity=100.00 cash=100.00
[2026-03-22 09:21:56] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=184.337039 up=0.485 down=0.515
[2026-03-22 09:21:56] no signal | equity=100.00 cash=100.00
[2026-03-22 09:22:00] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=180.450882 up=0.485 down=0.515
[2026-03-22 09:22:00] no signal | equity=100.00 cash=100.00
[2026-03-22 09:22:04] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=176.563285 up=0.485 down=0.515
[2026-03-22 09:22:04] no signal | equity=100.00 cash=100.00
[2026-03-22 09:22:07] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=172.677916 up=0.485 down=0.515
[2026-03-22 09:22:07] no signal | equity=100.00 cash=100.00
[2026-03-22 09:22:11] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=168.775678 up=0.485 down=0.515
[2026-03-22 09:22:11] no signal | equity=100.00 cash=100.00
[2026-03-22 09:22:15] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=164.884941 up=0.485 down=0.515
[2026-03-22 09:22:15] no signal | equity=100.00 cash=100.00
[2026-03-22 09:22:19] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=161.000992 up=0.485 down=0.515
[2026-03-22 09:22:19] no signal | equity=100.00 cash=100.00
[2026-03-22 09:22:23] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=157.104031 up=0.485 down=0.515
[2026-03-22 09:22:23] no signal | equity=100.00 cash=100.00
[2026-03-22 09:22:27] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=153.196082 up=0.485 down=0.515
[2026-03-22 09:22:27] no signal | equity=100.00 cash=100.00
[2026-03-22 09:22:31] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=149.318828 up=0.485 down=0.515
[2026-03-22 09:22:31] no signal | equity=100.00 cash=100.00
[2026-03-22 09:22:35] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=145.376706 up=0.485 down=0.515
[2026-03-22 09:22:35] no signal | equity=100.00 cash=100.00
[2026-03-22 09:22:39] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=141.49122 up=0.485 down=0.515
[2026-03-22 09:22:39] no signal | equity=100.00 cash=100.00
[2026-03-22 09:22:43] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=137.548317 up=0.485 down=0.515
[2026-03-22 09:22:43] no signal | equity=100.00 cash=100.00
[2026-03-22 09:22:46] no entry | slug=btc-updown-5m-1774142400 reason=too_early_in_market secs_left=133.667196 up=0.485 down=0.515
[2026-03-22 09:22:46] no signal | equity=100.00 cash=100.00
[2026-03-22 09:22:50] no entry | slug=btc-updown-5m-1774142400 reason=ofi_not_extreme_0.342 secs_left=129.783167 up=0.485 down=0.515
[2026-03-22 09:22:50] no signal | equity=100.00 cash=100.00
[2026-03-22 09:22:54] no entry | slug=btc-updown-5m-1774142400 reason=ofi_not_extreme_0.393 secs_left=125.909424 up=0.485 down=0.515
[2026-03-22 09:22:54] no signal | equity=100.00 cash=100.00
[2026-03-22 09:22:58] no entry | slug=btc-updown-5m-1774142400 reason=ofi_not_extreme_0.383 secs_left=122.025156 up=0.485 down=0.515
[2026-03-22 09:22:58] no signal | equity=100.00 cash=100.00
[2026-03-22 09:23:02] no entry | slug=btc-updown-5m-1774142400 reason=ofi_not_extreme_0.359 secs_left=118.150747 up=0.485 down=0.515
[2026-03-22 09:23:02] no signal | equity=100.00 cash=100.00
[2026-03-22 09:23:06] no entry | slug=btc-updown-5m-1774142400 reason=ofi_not_extreme_0.333 secs_left=114.280798 up=0.485 down=0.515
[2026-03-22 09:23:06] no signal | equity=100.00 cash=100.00
[2026-03-22 09:23:10] no entry | slug=btc-updown-5m-1774142400 reason=ofi_not_extreme_0.326 secs_left=110.405643 up=0.485 down=0.515
[2026-03-22 09:23:10] no signal | equity=100.00 cash=100.00
[2026-03-22 09:23:14] no entry | slug=btc-updown-5m-1774142400 reason=ofi_not_extreme_0.423 secs_left=106.499186 up=0.485 down=0.515
[2026-03-22 09:23:14] no signal | equity=100.00 cash=100.00
[2026-03-22 09:23:18] no entry | slug=btc-updown-5m-1774142400 reason=ofi_not_extreme_0.422 secs_left=102.606668 up=0.485 down=0.515
[2026-03-22 09:23:18] no signal | equity=100.00 cash=100.00
[2026-03-22 09:23:21] no entry | slug=btc-updown-5m-1774142400 reason=ofi_not_extreme_0.446 secs_left=98.712549 up=0.435 down=0.565
[2026-03-22 09:23:21] no signal | equity=100.00 cash=100.00
[2026-03-22 09:23:25] no entry | slug=btc-updown-5m-1774142400 reason=ofi_not_extreme_0.444 secs_left=94.801871 up=0.435 down=0.565
[2026-03-22 09:23:25] no signal | equity=100.00 cash=100.00
[2026-03-22 09:23:29] no entry | slug=btc-updown-5m-1774142400 reason=ofi_not_extreme_0.543 secs_left=90.841472 up=0.435 down=0.565
[2026-03-22 09:23:29] no signal | equity=100.00 cash=100.00
[2026-03-22 09:23:33] no entry | slug=btc-updown-5m-1774142400 reason=ofi_not_extreme_0.575 secs_left=86.885022 up=0.435 down=0.565
[2026-03-22 09:23:33] no signal | equity=100.00 cash=100.00
[2026-03-22 09:23:37] no entry | slug=btc-updown-5m-1774142400 reason=ofi_not_extreme_0.589 secs_left=83.011705 up=0.435 down=0.565
[2026-03-22 09:23:37] no signal | equity=100.00 cash=100.00
[2026-03-22 09:23:41] no entry | slug=btc-updown-5m-1774142400 reason=ofi_not_extreme_0.629 secs_left=79.142014 up=0.435 down=0.565
[2026-03-22 09:23:41] no signal | equity=100.00 cash=100.00
[2026-03-22 09:23:45] no entry | slug=btc-updown-5m-1774142400 reason=ofi_not_extreme_0.695 secs_left=75.231022 up=0.435 down=0.565
[2026-03-22 09:23:45] no signal | equity=100.00 cash=100.00
[2026-03-22 09:23:46] EVENT INTERRUPT: OFI=0.71 Vol=$3560823 -> forcing fast poll
[2026-03-22 09:23:48] no entry | slug=btc-updown-5m-1774142400 reason=ofi_not_extreme_0.682 secs_left=72.233562 up=0.435 down=0.565
[2026-03-22 09:23:48] no signal | equity=100.00 cash=100.00
[2026-03-22 09:23:52] no entry | slug=btc-updown-5m-1774142400 reason=ofi_not_extreme_0.643 secs_left=68.33479 up=0.435 down=0.565
[2026-03-22 09:23:52] no signal | equity=100.00 cash=100.00
[2026-03-22 09:23:53] EVENT INTERRUPT: OFI=0.71 Vol=$5558682 -> forcing fast poll
[2026-03-22 09:23:55] no entry | slug=btc-updown-5m-1774142400 reason=velocity_not_confirmed_up_0.0000 secs_left=65.343257 up=0.435 down=0.565
[2026-03-22 09:23:55] no signal | equity=100.00 cash=100.00
[2026-03-22 09:23:55] EVENT INTERRUPT: OFI=0.74 Vol=$5285926 -> forcing fast poll
[2026-03-22 09:23:58] no entry | slug=btc-updown-5m-1774142400 reason=velocity_not_confirmed_up_0.0000 secs_left=62.343303 up=0.435 down=0.565
[2026-03-22 09:23:58] no signal | equity=100.00 cash=100.00
[2026-03-22 09:23:58] EVENT INTERRUPT: OFI=0.74 Vol=$5390247 -> forcing fast poll
[2026-03-22 09:24:01] no entry | slug=btc-updown-5m-1774142400 reason=velocity_not_confirmed_up_0.0000 secs_left=59.32595 up=0.435 down=0.565
[2026-03-22 09:24:01] no signal | equity=100.00 cash=100.00
[2026-03-22 09:24:01] EVENT INTERRUPT: OFI=0.72 Vol=$5558149 -> forcing fast poll
[2026-03-22 09:24:04] no entry | slug=btc-updown-5m-1774142400 reason=velocity_not_confirmed_up_0.0000 secs_left=56.336617 up=0.435 down=0.565
[2026-03-22 09:24:04] no signal | equity=100.00 cash=100.00
[2026-03-22 09:24:04] EVENT INTERRUPT: OFI=0.73 Vol=$5557944 -> forcing fast poll
[2026-03-22 09:24:07] no entry | slug=btc-updown-5m-1774142400 reason=velocity_not_confirmed_up_0.0000 secs_left=53.331726 up=0.435 down=0.565
[2026-03-22 09:24:07] no signal | equity=100.00 cash=100.00
[2026-03-22 09:24:07] EVENT INTERRUPT: OFI=0.73 Vol=$5772406 -> forcing fast poll
[2026-03-22 09:24:10] no entry | slug=btc-updown-5m-1774142400 reason=velocity_not_confirmed_up_0.0000 secs_left=50.34171 up=0.435 down=0.565
[2026-03-22 09:24:10] no signal | equity=100.00 cash=100.00
[2026-03-22 09:24:10] EVENT INTERRUPT: OFI=0.72 Vol=$5729097 -> forcing fast poll
[2026-03-22 09:24:13] no entry | slug=btc-updown-5m-1774142400 reason=ofi_not_extreme_0.704 secs_left=47.328329 up=0.435 down=0.565
[2026-03-22 09:24:13] no signal | equity=100.00 cash=100.00
[2026-03-22 09:24:13] EVENT INTERRUPT: OFI=0.70 Vol=$5877039 -> forcing fast poll
[2026-03-22 09:24:16] no entry | slug=btc-updown-5m-1774142400 reason=ofi_not_extreme_0.675 secs_left=44.335452 up=0.435 down=0.565
[2026-03-22 09:24:16] no signal | equity=100.00 cash=100.00
[2026-03-22 09:24:20] no entry | slug=btc-updown-5m-1774142400 reason=too_late_in_market secs_left=40.408747 up=0.435 down=0.565
[2026-03-22 09:24:20] no signal | equity=100.00 cash=100.00
[2026-03-22 09:24:24] no entry | slug=btc-updown-5m-1774142400 reason=too_late_in_market secs_left=36.468862 up=0.435 down=0.565
[2026-03-22 09:24:24] no signal | equity=100.00 cash=100.00
[2026-03-22 09:24:28] no entry | slug=btc-updown-5m-1774142400 reason=too_late_in_market secs_left=32.587616 up=0.435 down=0.565
[2026-03-22 09:24:28] no signal | equity=100.00 cash=100.00
[2026-03-22 09:24:31] no entry | slug=btc-updown-5m-1774142400 reason=too_late_in_market secs_left=28.678028 up=0.435 down=0.565
[2026-03-22 09:24:31] no signal | equity=100.00 cash=100.00
